Student_ID,Gender,Age,Attendance,Study_Hours,Internet,Parent_Education,Family_Income,Sleep_Hours,Assignments,Previous_Grade,Final_Exam,Performance_Level
STU025249,Male,18,83.6,7.9,No,Diploma,25630.0,7.0,78.0,92.9,81.4,Good
STU022634,Male,23,77.22603224834236,4.8,Yes,Master Degree,51179.0,6.807314349525405,73.0,68.8,90.2,Excellent
STU014506,Female,21,80.4,7.4,Yes,High School,109649.0,6.7,100.0,35.8,65.1,Average
STU018854,Female,19,74.4,3.0,Yes,Master Degree,58839.0,6.1,83.0,50.1,53.4,Average
STU025593,Male,20,74.2,4.8,Yes,Master Degree,20560.0,6.807314349525405,84.0,64.9,71.0,Good
STU029907,Female,21,92.2,1.5,Yes,High School,45963.3443790757,6.4,78.0,59.0,70.3,Good
STU000533,Male,20,51.3,6.6,Yes,Bachelor Degree,102563.0,6.807314349525405,85.0,64.4,60.8,Average
STU029365,Female,18,79.1,4.6,Yes,Diploma,23770.0,6.0,83.0,59.3,55.0,Average
STU001440,Female,20,57.8,6.7,No,Diploma,19397.0,8.7,76.0,71.5,57.6,Average
STU023510,Female,21,68.1,3.3,Yes,High School,58660.0,7.1,75.0,53.8,61.3,Average
STU003301,Female,19,66.8,4.7,Yes,Primary,70891.0,5.0,74.0,59.0,58.2,Average
STU017879,Male,18,75.6,4.4,Yes,Primary,32763.0,7.1,81.0,90.9,78.0,Good
STU005401,Female,20,96.5,6.6,Yes,High School,68953.0,5.9,100.0,78.3,74.1,Good
STU025999,Male,20,77.22603224834236,3.2,Yes,High School,24237.0,5.9,73.0,63.7,60.4,Average
STU027444,Female,20,70.8,4.3,Yes,No Formal Education,39845.0,8.5,75.0,40.1,56.8,Average
STU012320,Female,19,68.3,3.8,Yes,High School,29666.0,7.5,83.0,66.9,66.1,Average
STU028053,Male,21,77.22603224834236,4.7,Yes,Master Degree,45963.3443790757,6.4,86.0,70.5,68.1,Average
STU029950,Male,21,41.8,5.1,Yes,Bachelor Degree,46458.0,6.2,86.0,52.8,60.9,Average
STU015341,Male,20,60.8,5.8,No,Primary,22872.0,6.807314349525405,50.0,65.3,70.3,Good
STU007079,Male,21,75.1,3.2,Yes,Primary,25974.0,6.7,70.0,48.8,55.4,Average
STU010266,Male,18,70.8,5.3,Yes,Primary,45963.3443790757,6.7,92.0,48.0,61.1,Average
STU018402,Male,20,100.0,2.3,No,Bachelor Degree,28669.0,8.0,78.90809031710079,54.9,57.1,Average
STU008279,Female,19,79.3,4.3,Yes,High School,51240.0,8.0,75.0,84.6,68.5,Average
STU023145,Female,21,94.3,2.1,Yes,High School,40751.0,8.7,74.0,61.3,57.8,Average
STU013998,Male,18,85.2,7.1,Yes,High School,45963.3443790757,8.6,78.90809031710079,79.9,73.7,Good
STU015103,Female,19,69.4,3.1,Yes,Primary,31990.0,7.8,63.0,50.4,58.4,Average
STU024345,Male,21,77.22603224834236,1.1,Yes,Bachelor Degree,32239.0,6.8,33.0,61.4,57.6,Average
STU004205,Female,20,68.6,5.9,Yes,Bachelor Degree,64088.0,6.7,77.0,85.7,79.2,Good
STU015534,Female,18,71.8,5.2,Yes,Primary,19629.0,6.9,91.0,67.7,73.6,Good
STU024494,Male,19,91.7,5.038143027580883,Yes,Primary,22853.0,7.6,82.0,69.7,66.4,Average
STU029459,Male,19,87.0,5.2,Yes,Diploma,44118.0,6.9,71.0,61.6,62.5,Average
STU018785,Male,21,88.2,3.7,Yes,Primary,45963.3443790757,8.5,78.90809031710079,77.1,73.3,Good
STU025687,Female,16,99.6,2.3,Yes,Primary,11540.0,6.4,79.0,65.0,72.1,Good
STU021515,Female,20,77.2,3.7,Yes,High School,48176.0,8.3,46.0,72.4,73.4,Good
STU008517,Female,19,84.4,6.5,No,High School,20837.0,8.5,82.0,48.3,64.1,Average
STU020269,Male,20,62.5,5.038143027580883,Yes,Bachelor Degree,32859.0,8.2,69.0,66.5,60.7,Average
STU015433,Female,19,77.22603224834236,7.7,Yes,High School,20868.0,6.5,100.0,73.2,83.9,Good
STU018195,Male,19,72.0,7.2,Yes,Master Degree,36547.0,6.8,90.0,83.3,86.7,Excellent
STU028207,Female,20,97.8,6.1,Yes,Bachelor Degree,79041.0,6.5,72.0,47.2,69.3,Average
STU009869,Male,20,73.4,3.6,Yes,High School,49343.0,7.9,59.0,63.9,70.6,Good
STU022430,Female,21,56.6,4.1,Yes,Primary,49088.0,7.2,60.0,58.3,54.4,Average
STU021202,Male,19,77.7,4.1,Yes,Diploma,49049.0,6.6,61.0,50.6,54.6,Average
STU017068,Male,20,48.7,4.7,Yes,High School,18008.0,9.0,62.0,54.3,52.5,Average
STU025664,Female,20,59.9,2.9,Yes,Bachelor Degree,46994.0,5.3,71.0,52.8,58.3,Average
STU012439,Female,20,84.2,4.8,Yes,Primary,18229.0,7.2,71.0,46.9,57.7,Average
STU002385,Male,19,85.2,7.5,No,Primary,56649.0,5.6,76.0,59.3,66.4,Average
STU005958,Male,19,82.2,8.1,Yes,Primary,17199.0,7.5,100.0,92.5,88.3,Excellent
STU007953,Female,19,87.1,5.4,Yes,High School,39016.0,7.4,91.0,80.8,76.4,Good
STU020408,Female,21,67.6,2.9,Yes,Bachelor Degree,32463.0,8.1,61.0,57.0,51.7,Average
STU009108,Male,18,84.3,7.0,Yes,Primary,28582.0,5.7,85.0,72.4,76.8,Good
STU014007,Female,20,100.0,5.6,Yes,Master Degree,51032.0,8.1,81.0,49.7,72.7,Good
STU021726,Male,20,85.4,5.038143027580883,Yes,Diploma,45963.3443790757,7.9,72.0,50.8,65.5,Average
STU008955,Male,18,100.0,4.8,Yes,Diploma,35506.0,9.0,92.0,56.6,78.3,Good
STU010137,Female,20,100.0,7.6,Yes,Bachelor Degree,16601.0,8.1,72.0,84.7,85.8,Excellent
STU015640,Male,18,76.5,5.4,Yes,Bachelor Degree,17261.0,7.5,74.0,75.5,67.3,Average
STU029120,Female,19,77.22603224834236,7.9,Yes,High School,35219.0,7.6,88.0,96.4,97.0,Excellent
STU025320,Male,19,85.6,1.3,No,High School,24924.0,6.7,62.0,75.6,68.9,Average
STU001557,Female,20,80.9,6.6,Yes,No Formal Education,18252.0,6.3,93.0,69.2,61.6,Average
STU007162,Male,18,55.2,5.038143027580883,Yes,Bachelor Degree,58849.0,5.9,68.0,74.0,68.5,Average
STU019783,Male,21,77.22603224834236,4.6,No,Bachelor Degree,20202.0,8.0,78.0,72.8,63.7,Average
STU019012,Female,20,84.9,4.6,Yes,Ph.D,117625.0,8.2,100.0,87.1,75.8,Good
STU021571,Female,21,82.6,4.8,No,Bachelor Degree,38350.0,6.9,94.0,73.1,68.8,Average
STU025866,Female,19,71.7,5.038143027580883,No,Diploma,30649.0,6.0,59.0,67.4,60.7,Average
STU019679,Female,20,61.1,7.5,Yes,No Formal Education,40411.0,7.5,87.0,64.96579496452914,72.5,Good
STU018498,Female,20,77.22603224834236,6.9,Yes,High School,49054.0,6.6,78.90809031710079,69.6,82.1,Good
STU008479,Male,20,68.6,5.0,Yes,Diploma,17842.0,6.5,77.0,73.2,66.7,Average
STU022458,Male,20,63.3,6.0,Yes,High School,42531.0,8.1,85.0,59.2,59.7,Average
STU028800,Female,18,89.4,9.8,No,High School,15436.0,8.2,80.0,91.2,75.9,Good
STU010734,Female,19,65.2,8.1,Yes,Bachelor Degree,56708.0,6.807314349525405,86.0,52.1,61.6,Average
STU024739,Female,21,98.7,4.4,No,Diploma,18339.0,7.7,80.0,48.1,59.1,Average
STU017264,Female,19,69.3,5.038143027580883,No,Bachelor Degree,41875.0,8.6,83.0,83.3,73.7,Good
STU001361,Female,19,77.4,7.2,Yes,No Formal Education,37623.0,7.4,100.0,57.1,85.9,Excellent
STU006326,Male,19,82.2,7.7,Yes,High School,30908.0,7.2,71.0,65.9,81.5,Good
STU023804,Female,19,74.2,4.3,No,Ph.D,78739.0,6.9,64.0,72.9,64.7,Average
STU000207,Male,18,75.4,5.9,Yes,No Formal Education,52252.0,7.0,90.0,56.8,70.1,Good
STU029783,Female,20,60.6,5.038143027580883,Yes,High School,107015.0,8.0,84.0,44.6,62.9,Average
STU010678,Female,21,71.7,3.7,Yes,High School,33792.0,7.1,100.0,30.0,54.4,Average
STU009504,Male,20,77.22603224834236,8.2,Yes,High School,57638.0,6.1,99.0,93.0,87.3,Excellent
STU002457,Female,21,67.6,7.3,Yes,High School,98122.0,7.6,76.0,64.2,70.3,Good
STU009234,Female,18,78.7,6.2,Yes,High School,18615.0,6.5,89.0,70.1,75.1,Good
STU000752,Male,22,77.22603224834236,6.7,Yes,High School,29182.0,7.2,82.0,88.5,88.0,Excellent
STU022671,Male,16,75.0,6.1,Yes,High School,19567.0,6.6,50.0,71.1,66.5,Average
STU022435,Male,19,78.9,5.038143027580883,Yes,Master Degree,9340.0,6.807314349525405,93.0,59.9,67.8,Average
STU026098,Male,19,77.22603224834236,4.4,Yes,High School,19912.0,7.5,67.0,52.2,53.9,Average
STU029966,Male,18,61.3,4.6,Yes,High School,20309.0,7.4,89.0,93.8,81.6,Good
STU023748,Male,20,100.0,2.6,No,High School,18302.0,6.4,81.0,85.1,76.3,Good
STU023940,Male,21,77.22603224834236,3.6,Yes,Bachelor Degree,53512.0,6.2,74.0,55.4,57.8,Average
STU023951,Male,20,93.3,5.7,Yes,Bachelor Degree,35979.0,6.3,85.0,84.6,95.8,Excellent
STU007657,Female,21,73.1,6.9,No,Bachelor Degree,50395.0,7.7,78.0,84.3,63.8,Average
STU029137,Male,20,77.22603224834236,5.7,Yes,Ph.D,47203.0,7.2,56.0,70.1,60.8,Average
STU028359,Female,19,77.22603224834236,1.9,Yes,High School,37913.0,6.3,64.0,72.3,71.1,Good
STU016790,Male,20,64.2,6.9,Yes,High School,44535.0,7.6,82.0,91.9,58.9,Average
STU001301,Male,20,77.22603224834236,3.7,No,High School,49024.0,7.1,60.0,66.0,50.8,Average
STU005187,Male,20,71.2,5.1,Yes,High School,28536.0,7.2,69.0,53.2,58.8,Average
STU011299,Female,18,79.4,6.9,Yes,High School,51076.0,6.807314349525405,88.0,70.8,76.5,Good
STU005829,Female,18,91.6,4.8,No,High School,84404.0,8.1,93.0,69.4,79.2,Good
STU022814,Female,20,80.3,7.9,No,Bachelor Degree,35110.0,6.9,80.0,65.4,76.7,Good
STU029117,Female,19,100.0,4.6,No,Diploma,55852.0,8.7,57.0,44.0,63.6,Average
STU029591,Male,21,60.1,6.6,No,No Formal Education,23283.0,5.8,71.0,41.8,59.3,Average
STU025540,Female,18,69.3,4.6,Yes,High School,30120.0,6.2,75.0,74.2,67.0,Average
STU023289,Male,19,81.7,0.5,Yes,Ph.D,27484.0,6.3,66.0,45.1,64.7,Average
STU009583,Male,18,86.6,3.3,Yes,Bachelor Degree,12961.0,8.2,81.0,66.0,57.5,Average
STU015426,Male,20,68.6,8.8,Yes,Diploma,35110.0,8.5,88.0,64.1,70.5,Good
STU018928,Female,18,77.22603224834236,4.6,No,High School,28513.0,8.9,83.0,53.0,49.1,Poor
STU006915,Female,18,90.6,5.2,Yes,High School,65695.0,5.5,100.0,75.4,73.1,Good
STU010548,Male,19,86.3,7.2,Yes,Primary,57671.0,6.6,96.0,55.4,63.6,Average
STU029799,Female,20,70.0,6.7,Yes,High School,14472.0,6.4,90.0,68.5,80.5,Good
STU015837,Male,21,83.9,2.8,Yes,Primary,24476.0,6.3,63.0,53.3,63.9,Average
STU010042,Female,18,76.5,5.5,Yes,High School,103227.0,7.4,65.0,62.8,60.0,Average
STU007434,Male,18,77.22603224834236,5.0,No,Master Degree,35213.0,6.0,94.0,36.1,68.9,Average
STU015274,Female,18,70.7,5.8,Yes,High School,21626.0,6.7,77.0,49.8,61.3,Average
STU004068,Female,18,99.3,6.1,Yes,Primary,41320.0,8.4,78.0,83.4,72.2,Good
STU024821,Female,19,70.6,4.4,Yes,High School,73077.0,8.6,67.0,64.0,57.6,Average
STU012238,Male,19,62.1,5.4,Yes,Bachelor Degree,60163.0,7.4,77.0,50.6,55.0,Average
STU005831,Female,19,62.6,4.9,No,High School,45963.3443790757,6.2,78.90809031710079,74.4,64.1,Average
STU009631,Female,18,92.6,7.9,Yes,Diploma,61561.0,7.0,100.0,62.1,74.3,Good
STU006742,Male,19,74.5,5.2,Yes,Master Degree,45963.3443790757,7.7,97.0,35.6,64.2,Average
STU022443,Female,20,88.2,5.2,Yes,Primary,40787.0,6.6,82.0,52.8,67.3,Average
STU025414,Female,19,47.4,7.9,Yes,Bachelor Degree,26993.0,7.6,99.0,50.8,54.7,Average
STU027579,Female,19,72.1,4.9,Yes,Ph.D,49682.0,6.807314349525405,66.0,48.6,75.9,Good
STU008922,Female,19,61.3,4.7,Yes,No Formal Education,12515.0,4.6,88.0,67.6,69.3,Average
STU028286,Male,21,69.1,6.6,Yes,Master Degree,45532.0,8.1,69.0,32.3,58.7,Average
STU001194,Female,18,67.3,3.1,Yes,No Formal Education,28455.0,9.0,72.0,63.0,60.6,Average
STU010407,Female,18,100.0,3.5,Yes,Master Degree,19437.0,5.0,100.0,100.0,93.5,Excellent
STU010412,Male,19,100.0,2.9,Yes,High School,45963.3443790757,6.2,64.0,74.6,63.5,Average
STU008057,Female,19,90.0,5.1,Yes,Primary,37362.0,7.1,92.0,69.1,70.3,Good
STU011368,Female,21,100.0,6.0,Yes,High School,67288.0,7.0,96.0,79.2,94.8,Excellent
STU000836,Female,21,82.1,3.9,Yes,Primary,42793.0,8.1,84.0,58.5,53.9,Average
STU002666,Female,19,76.8,5.038143027580883,Yes,High School,34210.0,7.2,57.0,59.4,62.4,Average
STU017661,Male,18,77.7,6.9,Yes,Diploma,148347.0,8.7,94.0,61.7,59.7,Average
STU028765,Male,19,82.5,2.0,Yes,High School,30682.0,6.2,63.0,62.7,66.8,Average
STU010296,Female,18,96.7,2.6,Yes,Primary,44712.0,6.8,93.0,34.5,65.8,Average
STU005899,Female,19,77.22603224834236,4.9,Yes,No Formal Education,118742.0,6.1,82.0,55.8,69.5,Average
STU022873,Female,18,100.0,3.2,Yes,High School,65127.0,6.0,100.0,55.5,66.3,Average
STU015531,Female,20,84.7,2.7,Yes,High School,72375.0,5.8,78.90809031710079,56.3,60.4,Average
STU010285,Male,21,94.0,6.9,Yes,High School,58628.0,7.0,92.0,76.3,83.0,Good
STU008451,Female,19,77.22603224834236,5.1,Yes,Primary,21816.0,7.8,81.0,93.7,80.0,Good
STU019678,Female,18,100.0,5.0,Yes,Primary,41915.0,5.5,62.0,78.1,79.4,Good
STU026364,Male,18,96.5,4.8,Yes,Primary,40403.0,9.2,91.0,55.4,64.3,Average
STU012533,Male,21,76.4,6.2,Yes,Diploma,15133.0,7.8,61.0,52.5,61.6,Average
STU015482,Male,19,76.9,6.1,Yes,Primary,21739.0,7.9,79.0,47.1,53.6,Average
STU011027,Male,19,97.3,6.3,Yes,High School,19566.0,6.5,100.0,46.4,68.2,Average
STU018117,Male,18,60.6,4.2,Yes,High School,22812.0,6.807314349525405,43.0,56.7,60.7,Average
STU005669,Female,18,77.0,1.7,Yes,Diploma,31565.0,8.9,39.0,53.4,57.5,Average
STU021935,Male,19,76.5,4.6,Yes,Bachelor Degree,32592.0,7.5,79.0,97.0,94.5,Excellent
STU026356,Male,21,77.22603224834236,5.9,Yes,Master Degree,83415.0,7.3,75.0,88.8,82.3,Good
STU012479,Female,19,76.8,4.9,Yes,Bachelor Degree,58266.0,6.0,86.0,51.5,63.5,Average
STU010773,Male,20,65.5,5.9,Yes,High School,63470.0,7.2,96.0,54.1,71.7,Good
STU006173,Male,19,77.22603224834236,2.4,No,Primary,25537.0,5.0,39.0,57.1,58.1,Average
STU020692,Male,21,67.4,5.6,Yes,High School,29084.0,7.0,96.0,64.96579496452914,60.4,Average
STU025486,Male,19,61.3,5.0,Yes,Bachelor Degree,13929.0,7.2,77.0,92.0,82.3,Good
STU029941,Male,21,100.0,3.7,Yes,High School,11701.0,8.0,76.0,67.3,66.2,Average
STU015746,Male,19,55.8,1.8,Yes,High School,45689.0,8.2,49.0,85.0,69.1,Average
STU008131,Female,18,82.0,3.6,Yes,Primary,56372.0,7.8,74.0,60.6,69.0,Average
STU022908,Male,18,82.3,7.7,Yes,High School,38805.0,6.9,84.0,89.6,81.0,Good
STU011019,Male,18,62.3,5.3,Yes,High School,30287.0,9.3,80.0,70.9,65.9,Average
STU010558,Male,21,86.5,4.9,Yes,High School,17602.0,8.6,74.0,91.8,66.7,Average
STU023523,Male,19,77.4,5.1,Yes,High School,45963.3443790757,6.9,91.0,64.4,74.6,Good
STU025399,Male,19,100.0,6.2,Yes,Diploma,34728.0,7.0,100.0,33.9,77.9,Good
STU003419,Male,18,96.0,0.6,No,Diploma,52712.0,6.6,58.0,71.2,41.4,Poor
STU013812,Female,21,65.3,5.038143027580883,Yes,High School,42227.0,7.4,75.0,55.1,59.0,Average
STU002045,Female,18,73.9,3.3,Yes,Bachelor Degree,49144.0,6.7,88.0,56.4,60.4,Average
STU009516,Female,18,77.22603224834236,4.9,Yes,Bachelor Degree,16077.0,7.7,78.90809031710079,42.7,59.5,Average
STU029133,Male,18,68.7,8.9,Yes,Bachelor Degree,48907.0,7.8,100.0,78.4,88.2,Excellent
STU028700,Male,18,72.2,2.8,Yes,Diploma,51284.0,6.2,56.0,68.5,66.5,Average
STU010431,Male,20,77.22603224834236,2.7,Yes,Bachelor Degree,66343.0,6.4,61.0,76.7,62.8,Average
STU011566,Male,18,76.8,5.7,Yes,No Formal Education,48160.0,7.7,56.0,72.0,77.6,Good
STU010631,Male,20,42.5,5.3,No,High School,58426.0,8.4,66.0,52.8,48.9,Poor
STU018456,Female,18,64.8,5.9,Yes,No Formal Education,112542.0,8.8,82.0,64.96579496452914,63.1,Average
STU002535,Female,20,100.0,2.2,Yes,High School,78073.0,7.1,72.0,77.9,85.7,Excellent
STU015450,Male,18,65.2,6.5,Yes,High School,42324.0,6.2,66.0,46.0,63.6,Average
STU003880,Male,18,74.0,6.4,Yes,High School,19577.0,6.1,85.0,64.96579496452914,75.1,Good
STU011733,Female,18,86.8,7.0,Yes,Bachelor Degree,36375.0,7.0,94.0,52.2,68.1,Average
STU010011,Female,19,85.8,6.0,Yes,High School,28739.0,5.2,100.0,58.3,60.3,Average
STU009388,Female,19,77.22603224834236,5.9,Yes,High School,12605.0,8.6,97.0,60.9,63.7,Average
STU018773,Male,20,77.22603224834236,5.038143027580883,Yes,High School,47099.0,6.5,98.0,57.6,73.5,Good
STU025193,Male,19,100.0,5.4,Yes,Diploma,48050.0,7.8,100.0,41.4,73.3,Good
STU002082,Male,18,91.4,4.4,Yes,High School,58931.0,6.1,74.0,71.2,74.1,Good
STU001078,Male,20,80.4,8.1,Yes,Bachelor Degree,154644.0,6.6,100.0,74.2,84.9,Good
STU013882,Male,18,50.9,3.2,Yes,High School,21869.0,6.0,65.0,60.7,60.4,Average
STU020572,Male,18,54.1,4.1,Yes,No Formal Education,52421.0,5.4,53.0,62.1,54.0,Average
STU017797,Female,20,97.4,9.5,Yes,High School,11297.0,7.6,100.0,70.5,89.0,Excellent
STU022343,Male,18,75.9,5.8,Yes,Primary,55763.0,6.8,100.0,65.9,73.7,Good
STU013228,Female,18,83.5,5.5,No,High School,45364.0,6.7,78.90809031710079,68.1,72.2,Good
STU005413,Male,21,58.1,5.038143027580883,No,High School,63602.0,7.8,70.0,46.5,68.3,Average
STU010883,Female,18,81.3,6.9,Yes,Bachelor Degree,12615.0,5.3,96.0,62.9,78.2,Good
STU014340,Male,19,69.9,5.5,Yes,Bachelor Degree,23691.0,7.9,91.0,62.5,73.8,Good
STU026925,Male,19,76.1,5.1,Yes,No Formal Education,27137.0,8.0,77.0,51.5,60.0,Average
STU016091,Male,21,100.0,5.8,Yes,Primary,20568.0,4.5,84.0,39.4,62.9,Average
STU026637,Female,19,77.22603224834236,7.4,Yes,Bachelor Degree,87800.0,7.1,87.0,51.6,63.0,Average
STU002725,Male,20,77.1,5.0,Yes,Master Degree,53201.0,7.9,83.0,67.4,72.3,Good
STU009061,Female,20,81.4,6.1,Yes,No Formal Education,72441.0,7.1,68.0,64.1,74.7,Good
STU009239,Female,21,85.0,8.1,Yes,Primary,47550.0,4.7,84.0,64.96579496452914,64.2,Average
STU026280,Male,21,86.3,6.8,Yes,Primary,32319.0,7.1,70.0,63.9,62.2,Average
STU016600,Female,21,91.8,8.3,Yes,Bachelor Degree,82761.0,6.8,100.0,69.0,85.0,Excellent
STU003188,Female,19,47.4,5.6,Yes,Primary,52668.0,7.0,91.0,52.3,62.6,Average
STU010160,Female,21,71.9,1.8,Yes,No Formal Education,23452.0,7.8,55.0,88.0,66.6,Average
STU024171,Male,18,68.1,4.4,Yes,No Formal Education,41519.0,4.9,75.0,49.0,61.4,Average
STU008055,Female,20,56.6,6.8,Yes,Bachelor Degree,17518.0,7.5,76.0,61.9,62.8,Average
STU003710,Female,19,97.2,5.5,No,No Formal Education,28902.0,5.6,100.0,83.9,75.0,Good
STU021482,Female,20,100.0,4.4,Yes,High School,84136.0,6.807314349525405,89.0,58.1,61.2,Average
STU008909,Male,19,96.5,6.6,Yes,Diploma,18712.0,8.2,91.0,44.9,65.2,Average
STU007183,Female,18,97.5,5.6,Yes,High School,45963.3443790757,7.8,83.0,67.3,42.0,Poor
STU017087,Male,20,91.1,4.8,Yes,High School,15235.0,7.3,95.0,72.7,79.8,Good
STU017212,Female,21,81.4,4.7,Yes,High School,10541.0,7.0,96.0,64.0,80.4,Good
STU011524,Male,20,59.1,6.2,Yes,Bachelor Degree,31520.0,7.6,67.0,30.0,63.4,Average
STU018612,Female,19,62.9,8.5,No,High School,45963.3443790757,8.4,78.90809031710079,79.2,76.6,Good
STU004954,Female,19,76.1,6.6,No,High School,29271.0,7.5,100.0,76.9,72.8,Good
STU002996,Male,21,76.3,3.4,Yes,Master Degree,55792.0,7.7,66.0,76.6,70.6,Good
STU022774,Male,20,61.1,7.4,Yes,High School,21291.0,6.5,78.90809031710079,74.9,66.5,Average
STU022909,Male,20,78.4,3.6,Yes,Bachelor Degree,16512.0,6.9,81.0,76.1,69.8,Average
STU018171,Female,18,77.22603224834236,3.8,Yes,Bachelor Degree,33899.0,7.7,72.0,63.4,67.4,Average
STU029328,Female,18,79.0,5.038143027580883,No,Diploma,52095.0,6.7,76.0,44.6,56.2,Average
STU009337,Male,19,77.22603224834236,4.1,Yes,High School,25128.0,6.0,74.0,57.5,67.5,Average
STU026546,Male,21,84.7,8.5,Yes,Primary,24727.0,6.8,100.0,51.3,61.2,Average
STU003304,Female,18,77.4,4.0,Yes,High School,82441.0,4.5,62.0,72.4,64.7,Average
STU021127,Female,19,51.2,7.0,No,Diploma,24687.0,8.2,81.0,69.7,62.7,Average
STU004420,Female,16,98.4,5.6,Yes,Bachelor Degree,45963.3443790757,7.4,69.0,61.4,35.7,Poor
STU005858,Female,21,86.9,3.7,Yes,High School,34506.0,6.1,80.0,64.96579496452914,78.6,Good
STU019963,Female,19,62.0,2.4,Yes,Primary,65492.0,6.8,53.0,53.2,50.8,Average
STU026504,Male,18,63.5,3.5,Yes,Primary,39484.0,7.7,58.0,50.6,65.1,Average
STU004525,Female,21,75.3,5.038143027580883,Yes,Diploma,158227.0,6.5,56.0,59.9,64.9,Average
STU028377,Female,21,78.7,5.5,Yes,Bachelor Degree,10215.0,6.6,94.0,84.7,75.2,Good
STU026297,Female,18,77.22603224834236,6.9,Yes,No Formal Education,66959.0,7.2,81.0,64.96579496452914,83.8,Good
STU005056,Male,18,86.4,5.038143027580883,Yes,High School,50471.0,5.2,49.0,67.3,64.5,Average
STU027057,Male,20,79.0,3.0,Yes,Master Degree,54185.0,9.1,73.0,72.9,63.3,Average
STU014359,Male,19,84.2,5.7,Yes,No Formal Education,13328.0,7.2,99.0,57.2,68.0,Average
STU003272,Female,19,82.6,3.4,Yes,Diploma,23063.0,6.4,74.0,66.2,60.3,Average
STU008135,Male,19,77.22603224834236,2.7,Yes,No Formal Education,24500.0,6.1,84.0,55.0,75.3,Good
STU021075,Male,21,96.2,4.1,Yes,Primary,35818.0,8.7,66.0,54.0,62.3,Average
STU021772,Male,21,95.9,7.9,Yes,High School,22224.0,6.8,82.0,63.4,79.3,Good
STU028699,Male,21,81.9,7.5,Yes,High School,81394.0,7.4,100.0,79.8,72.7,Good
STU027949,Female,19,81.7,4.0,Yes,Diploma,45963.3443790757,7.1,66.0,70.0,71.3,Good
STU028275,Female,20,81.0,5.038143027580883,Yes,Diploma,15110.0,6.7,56.0,46.6,58.5,Average
STU009157,Male,18,89.5,6.0,Yes,Bachelor Degree,45963.3443790757,6.4,80.0,52.5,72.1,Good
STU026094,Male,18,77.22603224834236,2.9,No,High School,41794.0,7.0,81.0,84.3,81.0,Good
STU007004,Female,20,100.0,4.4,No,Master Degree,54315.0,7.3,78.0,100.0,97.3,Excellent
STU027555,Male,20,54.5,3.2,Yes,No Formal Education,29160.0,6.4,52.0,31.2,57.1,Average
STU029673,Female,18,82.5,2.2,Yes,Bachelor Degree,15717.0,8.2,53.0,95.4,77.8,Good
STU008023,Female,18,88.6,5.9,Yes,Bachelor Degree,61630.0,6.7,82.0,30.2,65.4,Average
STU022547,Male,19,70.2,4.0,Yes,Diploma,48294.0,6.1,73.0,97.2,95.4,Excellent
STU002142,Male,21,70.4,5.3,No,High School,98363.0,5.5,84.0,70.8,66.7,Average
STU000129,Male,20,80.1,7.0,Yes,High School,48419.0,5.0,94.0,53.3,70.4,Good
STU029090,Female,21,60.8,3.9,Yes,High School,33374.0,6.8,76.0,75.4,70.4,Good
STU026080,Male,20,75.5,3.0,Yes,Ph.D,28130.0,4.5,57.0,65.0,61.6,Average
STU001843,Male,19,77.22603224834236,4.9,Yes,Diploma,45963.3443790757,7.7,75.0,64.96579496452914,72.5,Good
STU025804,Female,18,89.9,6.2,Yes,Master Degree,48497.0,7.5,78.0,30.0,55.4,Average
STU026553,Female,20,73.9,1.5,Yes,Bachelor Degree,51515.0,7.6,78.0,84.0,89.6,Excellent
STU007566,Female,19,79.7,2.9,Yes,No Formal Education,45963.3443790757,6.1,87.0,38.1,55.1,Average
STU008551,Female,20,91.4,1.0,Yes,Master Degree,45963.3443790757,6.9,63.0,70.1,77.6,Good
STU020793,Female,20,93.3,3.7,Yes,Bachelor Degree,35841.0,8.2,78.0,61.7,60.1,Average
STU015613,Female,19,83.6,1.0,Yes,Ph.D,27419.0,7.3,64.0,73.0,70.9,Good
STU018770,Female,18,70.7,6.4,Yes,Master Degree,68581.0,9.4,80.0,64.4,75.7,Good
STU016446,Female,18,90.2,5.1,Yes,High School,30614.0,7.0,99.0,55.0,76.2,Good
STU005302,Female,19,80.2,5.038143027580883,Yes,Master Degree,40169.0,6.7,78.90809031710079,72.7,67.2,Average
STU006066,Female,18,86.3,5.038143027580883,Yes,No Formal Education,50303.0,5.8,78.90809031710079,75.1,64.8,Average
STU009028,Female,18,84.7,5.0,Yes,Diploma,10963.0,6.3,85.0,72.8,80.6,Good
STU022077,Female,20,74.6,4.9,Yes,High School,34221.0,8.5,85.0,81.0,67.4,Average
STU021520,Female,18,95.3,3.8,Yes,Primary,28539.0,5.2,70.0,82.1,35.9,Poor
STU013537,Female,20,78.7,3.1,Yes,Diploma,72022.0,6.8,100.0,76.1,78.6,Good
STU006738,Female,20,76.3,2.5,Yes,Bachelor Degree,27515.0,6.1,94.0,71.2,73.8,Good
STU001744,Female,19,67.6,8.7,Yes,No Formal Education,39818.0,7.6,100.0,76.0,72.1,Good
STU013506,Female,20,91.8,4.7,Yes,High School,80559.0,5.5,82.0,76.1,71.8,Good
STU000130,Female,19,65.8,6.2,Yes,Bachelor Degree,35304.0,6.8,97.0,62.5,66.4,Average
STU025341,Female,20,85.6,7.5,Yes,Bachelor Degree,45963.3443790757,7.1,92.0,30.0,54.3,Average
